,index,File Name,Nb #,Genotype,phase,min slice,max slice,Daughter Asl Area,Daughter Asl Mean,Daughter Asl Mode,Daughter Asl Min,Daughter Asl Max,Daughter Asl IntDen,Daughter Asl RawIntDensity,Mother Asl Area,Mother Asl Mean,Mother Asl Mode,Mother Asl Min,Mother Asl Max,Mother Asl IntDen,Mother Asl RawIntDensity,Daughter Cnb Area,Daughter Cnb Mean,Daughter Cnb Mode,Daughter Cnb Min,Daughter Cnb Max,Daughter Cnb IntDen,Daughter Cnb RawIntDensity,Mother Cnb Area,Mother Cnb Mean,Mother Cnb Mode,Mother Cnb Min,Mother Cnb Max,Mother Cnb IntDen,Mother Cnb RawIntDensity,Daughter Asl Area background,Daughter Asl Mean background,Daughter Asl Mode background,Daughter Asl Min background,Daughter Asl Max background,Daughter Asl IntDen background,Daughter Asl RawIntDensity background,Mother Asl Area background,Mother Asl Mean background,Mother Asl Mode background,Mother Asl Min background,Mother Asl Max background,Mother Asl IntDen background,Mother Asl RawIntDensity background,Daughter Cnb Area background,Daughter Cnb Mean background,Daughter Cnb Mode background,Daughter Cnb Min background,Daughter Cnb Max background,Daughter Cnb IntDen background,Daughter Cnb RawIntDensity background,Mother Cnb Area background,Mother Cnb Mean background,Mother Cnb Mode background,Mother Cnb Min background,Mother Cnb Max background,Mother Cnb IntDen background,Mother Cnb RawIntDensity background,Sub D/M Cnb ratio,Adjusted Cnb D/M Ratio,Adjusted Asl D/M Ratio,Adjusted Daughter Asl RawIntDensity,Adjusted Daughter Cnb RawIntDensity,Adjusted Mother Cnb RawIntDensity,Adjusted Cnb D/M Ratio - Log10,Original Cnb D/M Ratio - Log10,Daughter Asl IntDensity,Daughter Asl RawIntDen,Mother Asl IntDensity,Mother Asl RawIntDen,Daughter Area,Mother Area,Daughter Cnb IntDensity,Daughter Cnb RawIntDen,Mother Cnb IntDensity,Mother Cnb RawIntDen,Integrated Density - Asl D/M,Integrated Density - Cnb D/M,Daughter Asl/Area,Mother Asl/Area,"Asl D/M, Area Adjusted",Daughter Cnb/Area,Mother Cnb/Area,"Cnb D/M, Area Adjusted",average Cnb IntDen background,Daughter Cnb IntDen / background,Mother Cnb IntDen / background,enriichment?,d/m,Daughter Cnb IntDen - background,Mother Cnb IntDen - background,enrichment?
23,24,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_012_SIR_ALX_Nb7,Nb7,PP4KO,telophase,9.0,34.0,0.125,189140.757,150090.353,47613.75,354444.281,23604.767,14752979.074,0.157,162469.827,204005.094,48449.719,276657.031,25475.269,15922043.09,0.125,7385.052,6948.611,2056.26,14771.407,921.655,576034.072,0.157,22169.756,8997.918,3914.272,64445.129,3476.218,2172636.042,0.152,30247.318,20561.927,13312.926,64155.238,4597.592,2873495.236,0.152,30247.318,20561.927,13312.926,64155.238,4597.592,2873495.236,0.152,7660.551,3532.312,1198.229,16325.456,1164.404,727752.324,0.152,7660.551,3532.312,1198.229,16325.456,1164.404,727752.324,,0.2651314167971443,0.9265757535391772,14752979.074,576034.072,,-0.5765388074112884,-0.5765388074112884,23604.767,14752979.074,25475.269,15922043.09,0.125,0.157,921.655,921.655,3476.218,2172636.042,0.9265757704069778,0.265131530876372,118023832.592,101414287.19745225,1.1637791464452063,7373.24,13838446.127388537,0.0005328083754582,1164.404,,,,0.345011768536956,-242.74900000000002,2311.814,Mother
24,26,PP4KO_females_11_27_batch_MTs405_Asl568_Cnb488_1515_005_SIR_ALX_nb4,Nb4,WT,telophase,17.0,40.0,0.146,234389.277,175814.471,101360.312,392356.719,34127.079,21329424.195,0.198,193553.577,214720.808,53923.648,338796.125,38401.03,24000643.52,0.146,17898.01,6752.946,2456.662,69114.156,2605.95,1628718.884,0.198,4340.684,4877.473,1266.045,9340.504,861.192,538244.823,0.166,35315.137,28789.443,22888.398,66675.859,5876.439,3672774.23,0.166,35315.137,28789.443,22888.398,66675.859,5876.439,3672774.23,0.166,4009.7,3658.936,1889.234,6840.53,667.214,417008.839,0.166,4009.7,3658.936,1889.234,6840.53,667.214,417008.839,,3.0259815132490373,0.8887021790572389,21329424.195,1628718.884,,0.4808662704424698,0.4808662704424698,34127.079,21329424.195,38401.03,24000643.52,0.146,0.198,2605.95,2605.95,861.192,538244.823,0.8887021780405369,3.02598026920826,146091946.5410959,121215371.3131313,1.2052262428310505,17848.972602739726,2718408.196969697,0.0065659648255315,667.214,,,,11.029559400414739,1938.7359999999999,193.97799999999995,Daughter
25,27,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_003_SIR_ALX_Nb1,Nb1 ,WT,telophase,10.0,32.0,0.19,116051.487,45152.33,35999.578,209562.875,22096.203,13810126.938,0.2,157444.045,108952.623,42963.629,293233.0,31488.809,19680505.656,0.19,19575.448,7160.13,3068.748,94146.477,3727.165,2329478.284,0.2,5784.836,5471.499,2007.876,10574.905,1156.967,723104.528,0.136,21544.324,11265.582,8540.993,42565.133,2930.028,1831267.572,0.136,21544.324,11265.582,8540.993,42565.133,2930.028,1831267.572,0.136,3737.733,2429.14,1156.909,9616.42,508.332,317707.298,0.136,3737.733,2429.14,1156.909,9616.42,508.332,317707.298,,3.2214959162861168,0.7017160625539975,13810126.938,2329478.284,,0.5080575851513921,0.5080575851513921,22096.203,13810126.938,31488.809,19680505.656,0.19,0.2,3727.165,3727.165,1156.967,723104.528,0.7017160604581774,3.2214963780297965,72684878.62105262,98402528.28,0.7386484868989449,19616.657894736843,3615522.64,0.0054256769623594,508.332,,,,5.057876074875402,3218.833,648.6350000000001,Daughter
26,28,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_003_SIR_ALX_Nb2,Nb2,WT,telophase,31.0,61.0,0.133,159152.267,165949.919,64077.531,293851.375,21135.421,13209638.18,0.166,179703.217,161121.855,58892.074,324585.719,29902.615,18689134.582,0.133,14693.853,5006.755,3759.051,34179.25,1951.344,1219589.792,0.166,6149.025,3298.22,2976.014,10831.708,1023.198,639498.611,0.186,43582.699,26159.769,16479.443,103432.547,8088.949,5055593.049,0.186,43582.699,26159.769,16479.443,103432.547,8088.949,5055593.049,0.186,4946.603,4512.046,1261.184,9885.231,918.089,573805.909,0.186,4946.603,4512.046,1261.184,9885.231,918.089,573805.909,,1.907103113317004,0.7068084464821904,13209638.18,1219589.792,,0.2803741751298749,0.2803741751298749,21135.421,13209638.18,29902.615,18689134.582,0.133,0.166,1951.344,1951.344,1023.198,639498.611,0.706808451367882,1.9071030240481317,99320587.81954886,112585148.08433734,0.8821819707973203,14671.75939849624,3852401.2710843375,0.0038084712277043,918.089,,,,12.96583620754007,1033.255,105.10899999999992,Daughter
27,29,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb3,Nb3,WT,telophase,36.0,66.0,0.142,230517.193,118144.648,98958.695,379621.781,32825.648,20516030.203,0.157,260693.894,206000.922,71848.047,464341.031,40876.803,25548001.57,0.142,14293.864,5519.635,2913.756,43344.363,2035.446,1272153.869,0.157,7118.189,7244.729,2576.848,18835.045,1116.132,697582.549,0.202,32740.09,33017.926,16825.215,56493.484,6600.402,4125251.34,0.202,32740.09,33017.926,16825.215,56493.484,6600.402,4125251.34,0.202,6651.886,4526.68,2375.693,14749.907,1341.02,838137.655,0.202,6651.886,4526.68,2375.693,14749.907,1341.02,838137.655,,1.8236606847801176,0.8030385526158398,20516030.203,1272153.869,,0.2609440355076804,0.2609440355076804,32825.648,20516030.203,40876.803,25548001.57,0.142,0.157,2035.446,2035.446,1116.132,697582.549,0.8030385350830886,1.823660642289621,144479085.93661973,162726124.64968154,0.8878665687372312,14334.12676056338,4443200.949044586,0.0032260811349632,1341.02,,,,1.4736254232215356,694.4259999999999,-224.88799999999992,Daughter
28,30,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_007_SIR_ALX_Nb4,Nb4,WT,telophase,49.0,73.0,0.12,145529.773,151720.119,55978.828,266363.125,17463.573,10914732.984,0.162,157436.356,172792.832,48987.953,266816.469,25441.715,15901071.938,0.12,10858.982,7395.225,2065.606,28558.467,1303.078,814423.638,0.162,4764.215,6409.911,1323.791,8828.383,769.897,481185.686,0.182,17364.072,11546.818,6949.609,32815.223,3167.207,1979504.187,0.182,17364.072,11546.818,6949.609,32815.223,3167.207,1979504.187,0.182,5403.422,4302.073,1458.291,11784.65,985.584,615990.154,0.182,5403.422,4302.073,1458.291,11784.65,985.584,615990.154,,1.692535047686352,0.6864149175953499,10914732.984,814423.638,,0.2285376704793046,0.2285376704793046,17463.573,10914732.984,25441.715,15901071.938,0.12,0.162,1303.078,1303.078,769.897,481185.686,0.6864149291822504,1.6925354950077736,90956108.2,98154765.0493827,0.9266601387537224,10858.983333333334,2970282.012345678,0.0036558762057606,985.584,,,,1.2836290684961,317.494,-215.6869999999999,Daughter
29,31,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_007_SIR_ALX_Nb5,Nb5,WT,telophase,37.0,61.0,0.123,140052.97,146292.526,51228.074,212932.391,17254.526,10784078.652,0.147,194168.785,81512.587,59031.883,370116.219,28581.645,17863528.23,0.123,18676.903,4015.133,3910.389,57539.398,2300.994,1438121.561,0.147,5782.95,3629.082,1325.138,9349.759,851.25,532031.406,0.133,18500.791,12989.991,7884.513,39378.547,2456.905,1535565.614,0.133,18500.791,12989.991,7884.513,39378.547,2456.905,1535565.614,0.133,5354.914,3695.32,1346.822,11284.268,711.133,444457.849,0.133,5354.914,3695.32,1346.822,11284.268,711.133,444457.849,,2.7030764439496267,0.6036925356038694,10784078.652,1438121.561,,0.4318583278726252,0.4318583278726252,17254.526,10784078.652,28581.645,17863528.23,0.123,0.147,2300.994,2300.994,851.25,532031.406,0.603692544638351,2.703076651982379,87675436.19512196,121520600.20408164,0.7214862010875511,18707.26829268293,3619261.2653061226,0.0051688084726043,711.133,,,,13.20497779943445,1589.861,140.11699999999996,Daughter
30,33,PP4KO_females_11_27_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb1a,Nb1,WT,metaphase,11.0,22.0,0.077,222970.245,119458.033,82011.945,368167.125,17124.115,10702571.758,0.144,296160.88,415964.604,39730.527,488755.812,42647.167,26654479.242,0.077,12379.567,3035.274,324.759,37832.43,950.751,594219.196,0.144,4124.842,2445.558,578.365,14433.474,593.977,371235.783,0.102,16143.888,16513.663,2478.987,33056.664,1653.134,1033208.824,0.102,16143.888,16513.663,2478.987,33056.664,1653.134,1033208.824,0.102,1841.644,1846.142,341.834,4291.607,188.584,117865.201,0.102,1841.644,1846.142,341.834,4291.607,188.584,117865.201,,1.6006517238129494,0.4015299515263364,10702571.758,594219.196,,0.2042968466723967,0.2042968466723967,17124.115,10702571.758,42647.167,26654479.242,0.077,0.144,950.751,950.751,593.977,371235.783,0.4015299539122962,1.6006528872330077,138994438.41558442,185100550.29166663,0.7509131561012006,12347.415584415585,2578026.270833333,0.0047894840033667,188.584,,,,1.8925252269325707,762.1669999999999,405.393,Daughter
31,34,PP4KO_females_11_27_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb1b,Nb1,WT,metaphase,10.0,29.0,0.059,432068.756,189884.157,188929.531,677697.688,25578.47,15986543.984,0.134,438102.845,390921.812,94833.75,650134.438,58881.022,36800638.992,0.059,7763.17,6144.448,1526.699,20143.135,459.58,287237.293,0.134,5579.022,4954.746,1240.765,17220.244,749.821,468637.879,0.102,16143.888,16513.663,2478.987,33056.664,1653.134,1033208.824,0.102,16143.888,16513.663,2478.987,33056.664,1653.134,1033208.824,0.102,1841.644,1846.142,341.834,4291.607,188.584,117865.201,0.102,1841.644,1846.142,341.834,4291.607,188.584,117865.201,,0.6129194968467326,0.4344094130396832,15986543.984,287237.293,,-0.2125965636074651,-0.2125965636074651,25578.47,15986543.984,58881.022,36800638.992,0.059,0.134,459.58,459.58,749.821,468637.879,0.4344094095377624,0.6129196168152132,270958372.6101695,274631634.2686567,0.9866247685986028,7789.491525423729,3497297.604477612,0.0022272887258581,188.584,,,,0.47758869712034724,270.996,561.2370000000001,Mother
32,35,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_001_SIR_ALX_Nb1a,Nb1,WT,metaphase,14.0,27.0,0.094,149683.251,227564.943,50592.668,276552.281,14130.099,8831311.828,0.134,182373.968,220785.704,49068.699,291270.094,24511.061,15319413.301,0.094,20613.431,7582.795,930.619,60683.496,1945.908,1216192.418,0.134,5951.919,3103.384,1224.329,14403.455,799.938,499961.23,0.091,20019.001,10497.2,8502.193,49359.934,1825.733,1141083.07,0.091,20019.001,10497.2,8502.193,49359.934,1825.733,1141083.07,0.091,7476.381,8067.822,3690.044,12479.936,681.846,426153.71,0.091,7476.381,8067.822,3690.044,12479.936,681.846,426153.71,,2.4325734577459137,0.5764784626199438,8831311.828,1216192.418,,0.386065963765472,0.386065963765472,14130.099,8831311.828,24511.061,15319413.301,0.094,0.134,1945.908,1945.908,799.938,499961.23,0.5764784723109293,2.432573524448145,93950125.82978722,114323979.85820895,0.821788446713537,20701.14893617021,3731053.95522388,0.0055483381330324,681.846,,,,12.737092086964912,1264.062,118.09199999999998,Daughter
33,36,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_002_SIR_ALX_Nb1b,Nb1,WT,metaphase,11.0,25.0,0.07,115026.425,114524.265,20914.418,189083.688,8097.86,5061162.695,0.17,136494.982,119560.275,33269.062,233183.547,23149.549,14468468.039,0.07,12283.811,4797.081,1664.475,40783.848,864.78,540487.699,0.17,7003.631,8741.68,442.483,20580.82,1187.816,742384.931,0.091,20019.001,10497.2,8502.193,49359.934,1825.733,1141083.07,0.091,20019.001,10497.2,8502.193,49359.934,1825.733,1141083.07,0.091,7476.381,8067.822,3690.044,12479.936,681.846,426153.71,0.091,7476.381,8067.822,3690.044,12479.936,681.846,426153.71,,0.7280423893733372,0.3498063983939108,5061162.695,540487.699,,-0.1378433336883544,-0.1378433336883544,8097.86,5061162.695,23149.549,14468468.039,0.07,0.17,864.78,864.78,1187.816,742384.931,0.3498063828370911,0.7280420536514073,72302324.21428572,85108635.52352941,0.8495298246709264,12353.999999999998,4366970.182352941,0.0028289636714083,681.846,,,,0.33465237359896594,182.93399999999997,505.97,Mother
34,37,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_002_SIR_ALX_Nb1c,Nb1,WT,metaphase,33.0,55.0,0.075,131527.717,58114.635,43985.586,229474.641,9890.884,6181802.688,0.122,150365.435,159676.307,78933.797,237325.234,18284.437,11427773.078,0.075,7943.109,1387.97,1047.327,20426.148,597.322,373326.12,0.122,5040.942,6193.827,1407.029,9442.572,612.979,383111.583,0.147,13737.081,16088.766,5796.216,24417.367,2022.098,1263811.449,0.147,13737.081,16088.766,5796.216,24417.367,2022.098,1263811.449,0.085,4633.529,2627.426,1975.163,8790.645,392.923,245577.028,0.085,4633.529,2627.426,1975.163,8790.645,392.923,245577.028,,0.9744579296627532,0.5409455233146694,6181802.688,373326.12,,-0.011236905966286,-0.011236905966286,9890.884,6181802.688,18284.437,11427773.078,0.075,0.122,597.322,597.322,612.979,383111.583,0.5409455046387264,0.9744575262774092,82424035.84,93670271.13114752,0.879938051258529,7964.293333333334,3140258.87704918,0.0025361900547566,392.923,,,,0.9248229363363056,204.399,220.05600000000004,Symmetric
35,38,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb1,Nb1,WT,metaphase,23.0,46.0,0.15,373841.041,250017.058,107877.07,729891.375,56225.693,35141057.898,0.067,396984.343,366017.61,208856.094,601376.562,26677.348,16673342.406,0.15,8803.654,5374.163,2350.262,21003.723,1324.07,827543.494,0.067,7504.441,6862.284,1808.948,14681.129,504.298,315186.526,0.181,42240.412,35386.475,22493.469,90547.273,7637.066,4773166.5,0.181,42240.412,35386.475,22493.469,90547.273,7637.066,4773166.5,0.181,4837.195,2660.232,1451.578,9284.879,874.565,546602.99,0.181,4837.195,2660.232,1451.578,9284.879,874.565,546602.99,,0.3808700428258095,0.4744689944849081,,827543.494,315186.526,-0.4192231852468727,0.4192231852468727,26677.348,16673342.406,56225.693,35141057.898,0.067,0.15,504.298,504.298,1324.07,827543.494,0.4744689940949239,0.3808695914868549,248855856.80597013,234273719.32,1.0622440175035257,7526.835820895522,5516956.626666667,0.0013643094064785,874.565,,,,0.6803280415687993,449.5049999999999,-370.26700000000005,Mother
36,39,PP4KO_females_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb4,Nb4,WT,metaphase,25.0,48.0,0.112,371393.518,400541.663,184454.922,605125.688,41596.074,25997546.266,0.096,338567.021,219489.408,106096.734,556151.375,32502.434,20314021.242,0.112,10366.551,3451.963,1161.929,41592.879,1161.054,725658.539,0.096,6598.831,4576.23,1054.044,20871.18,633.488,395929.86,0.099,49254.07,55651.761,26538.553,82787.469,4886.004,3053752.34,0.099,49254.07,55651.761,26538.553,82787.469,4886.004,3053752.34,0.099,4960.865,839.862,815.201,13441.309,492.118,307573.608,0.099,4960.865,839.862,815.201,13441.309,492.118,307573.608,,0.5456145538445872,0.7813822517768532,,725658.539,395929.86,-0.2631140537289699,0.2631140537289699,32502.434,20314021.242,41596.074,25997546.266,0.096,0.112,633.488,633.488,1161.054,725658.539,0.7813822525654704,0.5456145881242388,211604387.9375,232120948.8035714,0.9116126270729952,6598.833333333334,6479094.098214285,0.0010184808606425,492.118,,,,0.19353682360764626,668.9360000000001,141.37000000000006,Mother
37,40,PP4KO_females_11_29_batch_MTs405_Asl568_Cnb488_1515_003_SIR_ALX_Nb2,Nb2,WT,metaphase,8.0,20.0,0.109,203499.915,125937.849,98170.656,323834.188,22140.791,13837994.227,0.075,219794.542,179426.07,58729.41,428769.469,16528.55,10330343.473,0.109,13362.767,2477.414,639.109,73040.031,1453.869,908668.148,0.075,5520.68,457.23,425.34,16752.807,415.155,259471.939,0.094,21715.655,9885.258,5583.323,39469.332,2049.958,1281223.628,0.094,21715.655,9885.258,5583.323,39469.332,2049.958,1281223.628,0.094,3207.351,3774.185,17.761,9399.658,302.774,189233.725,0.094,3207.351,3774.185,17.761,9399.658,302.774,189233.725,,0.2855519251677346,0.7465202906967507,,908668.148,259471.939,-0.5443149075114476,0.5443149075114475,16528.55,10330343.473,22140.791,13837994.227,0.075,0.109,415.155,415.155,1453.869,908668.148,0.746520302729925,0.2855518619628041,137737912.97333333,126954075.47706422,1.084942822479278,5535.4,8336405.027522936,0.0006640032462104,302.774,,,,0.09045246450960427,1151.0949999999998,112.38099999999997,Mother
38,42,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_nb4,Nb4,PP4KO,metaphase,29.0,46.0,0.12,128406.751,149217.064,56063.371,203724.953,15408.81,9630506.328,0.102,100028.895,48985.273,48786.75,150430.625,10242.959,6401849.297,0.12,4796.965,2580.191,879.04,16159.557,575.636,359772.403,0.102,3832.592,2893.539,676.289,12379.715,392.457,245285.861,0.13,9608.223,5628.346,3670.404,38238.207,1245.226,778266.027,0.13,9608.223,5628.346,3670.404,38238.207,1245.226,778266.027,0.13,3340.633,4168.36,883.06,6058.671,432.946,270591.299,0.13,3340.633,4168.36,883.06,6058.671,432.946,270591.299,,0.6817806450818853,0.664746907271852,,359772.403,245285.861,-0.1663553320209558,0.1663553320209557,10242.959,6401849.297,15408.81,9630506.328,0.102,0.12,392.457,392.457,575.636,359772.403,0.6647469207550746,0.681779805293623,62763228.40196079,80254219.4,0.7820551850257083,3847.617647058824,2998103.3583333334,0.0012833505677395,432.946,,,,0.7746811874170484,142.68999999999994,-40.48900000000003,Mother
39,43,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_nb4a,Nb4,PP4KO,metaphase,26.0,49.0,0.12,165611.173,207831.128,79266.094,272302.156,19873.341,12420838.0,0.088,180244.608,147548.667,83883.906,272302.156,15861.526,9913453.453,0.12,4785.248,2602.965,1138.178,8713.643,574.23,358893.62,0.088,5574.644,2698.274,2057.834,11426.547,490.569,306605.428,0.13,9608.223,5628.346,3670.404,38238.207,1245.226,778266.027,0.13,9608.223,5628.346,3670.404,38238.207,1245.226,778266.027,0.13,3340.633,4168.36,883.06,6058.671,432.946,270591.299,0.13,3340.633,4168.36,883.06,6058.671,432.946,270591.299,,0.8543072679865416,0.7981308067136855,,358893.62,306605.428,-0.068385898877559,0.068385898877559,15861.526,9913453.453,19873.341,12420838.0,0.088,0.12,490.569,490.569,574.23,358893.62,0.79813082259294,0.8543075074447521,112652880.14772728,103506983.33333334,1.0883601909732077,5574.647727272728,2990780.1666666665,0.0018639443277724,432.946,,,,0.3479044724987493,141.284,57.62299999999999,Mother
40,44,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb7,Nb7,PP4KO,metaphase,44.0,67.0,0.072,168609.891,125539.186,87045.203,290229.938,12139.912,7587445.078,0.07,162579.196,143246.243,105814.641,227884.578,11445.575,7153484.641,0.072,6631.756,3805.949,1837.268,13162.714,477.486,298429.036,0.07,5376.793,3756.141,2241.705,13162.714,378.526,236578.882,0.09,15432.065,12057.297,9715.931,26600.146,1382.713,864195.647,0.09,15432.065,12057.297,9715.931,26600.146,1382.713,864195.647,0.09,6889.385,4872.035,2326.296,12276.055,617.289,385805.54,0.09,6889.385,4872.035,2326.296,12276.055,617.289,385805.54,,0.7927475327836397,0.9428054592107322,,298429.036,236578.882,-0.1008651009251162,0.1008651009251162,11445.575,7153484.641,12139.912,7587445.078,0.07,0.072,378.526,378.526,477.486,298429.036,0.94280543384499,0.7927478501987493,102192637.7285714,105381181.6388889,0.9697427580453244,5407.5142857142855,4144847.722222223,0.0013046352117406,617.289,,,,1.625056569956595,-139.803,-238.76299999999998,None
41,45,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_004_SIR_ALX_Nb7b,Nb7,PP4KO,metaphase,63.0,79.0,0.106,185315.137,139013.309,77912.242,299782.781,19569.279,12230799.07,0.134,190361.793,172628.807,47318.574,311346.719,25584.625,15990390.59,0.106,4694.839,3794.833,1764.317,8934.137,495.775,309859.366,0.134,4096.54,3150.66,1683.906,8214.152,550.575,344109.327,0.09,15432.065,12057.297,9715.931,26600.146,1382.713,864195.647,0.09,15432.065,12057.297,9715.931,26600.146,1382.713,864195.647,0.09,6889.385,4872.035,2326.296,12276.055,617.289,385805.54,0.09,6889.385,4872.035,2326.296,12276.055,617.289,385805.54,,0.9004677923188057,0.7648843223159817,12230799.07,309859.366,,-0.045531816290719,-0.045531816290719,19569.279,12230799.07,25584.625,15990390.59,0.106,0.134,495.775,495.775,550.575,344109.327,0.7648843397157472,0.9004676928665485,115384896.88679248,119331273.05970149,0.9669292376447316,4677.122641509434,2567980.0522388057,0.0018213235875535,617.289,,,,1.6429459501855341,-121.51400000000001,-66.71399999999994,None
42,46,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_008_SIR_ALX,Nb6,PP4KO,metaphase,12.0,34.0,0.114,193633.033,161825.617,98356.375,319419.312,21996.713,13747945.352,0.074,170735.664,124054.025,71824.523,244350.359,12566.145,7853840.555,0.114,10260.29,8722.604,947.34,29587.164,1165.569,728480.598,0.074,4775.832,2955.058,1152.603,10289.799,351.501,219688.286,0.122,16470.029,15693.258,7574.667,26048.973,2002.756,1251722.237,0.122,16470.029,15693.258,7574.667,26048.973,2002.756,1251722.237,0.122,4257.837,5884.541,1307.915,9197.586,517.753,323595.636,0.122,4257.837,5884.541,1307.915,9197.586,517.753,323595.636,,0.3015705381902291,0.5712737688368431,,728480.598,219688.286,-0.5206110889507917,0.5206110889507917,12566.145,7853840.555,21996.713,13747945.352,0.074,0.114,351.501,351.501,1165.569,728480.598,0.5712737625844371,0.3015703060050498,106132980.47297296,120596011.85964912,0.8800704006405421,4750.013513513513,6390180.684210526,0.0007433300791087,517.753,,,,0.4575324069188526,647.8159999999999,-166.25200000000007,Mother
43,47,PP4KO_females_11_27_batch_MTs405_Asl568_Cnb488_1515_006_SIR_ALXa,Nb3,PP4KO,metaphase,28.0,49.0,0.152,176802.864,178535.244,46338.312,290687.875,26874.035,16796272.074,0.166,181972.353,162283.288,65130.582,315091.312,30280.2,18925124.746,0.152,8768.074,4288.83,1269.557,35622.168,1332.747,832966.993,0.166,4142.115,2907.802,1002.262,10662.03,689.248,430779.964,0.15,28474.169,32543.538,16807.904,41445.961,4282.515,2676571.857,0.15,28474.169,32543.538,16807.904,41445.961,4282.515,2676571.857,0.15,5742.585,6465.59,2687.807,11208.621,863.685,539802.999,0.15,5742.585,6465.59,2687.807,11208.621,863.685,539802.999,,1.933625197573024,0.8875118288216329,16796272.074,832966.993,,0.2863722968408536,0.2863722968408536,26874.035,16796272.074,30280.2,18925124.746,0.152,0.166,1332.747,1332.747,689.248,430779.964,0.8875118063949379,1.93362476205952,110501789.96052632,114006775.57831325,0.969256339370994,8768.072368421053,2595060.024096385,0.0033787551297485,863.685,,,,1.498149355625711,469.0620000000001,-174.4369999999999,Daughter
44,48,PP4KO_females_11_27_batch_MTs405_Asl568_Cnb488_1515_006_SIR_ALXb,Nb3,PP4KO,metaphase,41.0,64.0,0.117,320031.82,309319.893,148300.344,528217.438,37379.717,23362322.875,0.104,281714.478,172949.911,132810.953,430653.656,29298.306,18311441.062,0.117,5952.062,2633.316,1489.13,19241.348,695.201,434500.559,0.104,4159.814,2449.13,684.086,8681.454,432.621,270387.941,0.15,28474.169,32543.538,16807.904,41445.961,4282.515,2676571.857,0.15,28474.169,32543.538,16807.904,41445.961,4282.515,2676571.857,0.15,5742.585,6465.59,2687.807,11208.621,863.685,539802.999,0.15,5742.585,6465.59,2687.807,11208.621,863.685,539802.999,,0.6222959565858694,0.7838022426098329,,434500.559,270387.941,-0.2060030208669675,0.2060030208669675,29298.306,18311441.062,37379.717,23362322.875,0.104,0.117,432.621,432.621,695.201,434500.559,0.7838022422695176,0.6222962855346871,176071548.67307693,199677973.29059827,0.8817775229360622,4159.817307692308,3713679.991452992,0.001120133484109,863.685,,,,2.350758033082718,-168.48399999999992,-431.06399999999996,None
45,49,PP4KO_males_11_28_batch_MTs405_Asl568_Cnb488_1515_006_SIR_ALX_Nb7,Nb7,PP4KO,metaphase,18.0,32.0,0.17,83182.767,110154.888,13448.41,137542.938,14107.797,8817373.293,0.178,100771.809,110037.965,14676.678,222442.547,17897.073,11185670.816,0.17,17100.902,7560.134,211.621,80263.516,2900.313,1812695.607,0.178,4636.877,5279.453,447.167,9854.507,823.509,514693.388,0.131,6610.861,1745.866,1519.537,14395.146,867.345,542090.568,0.131,6610.861,1745.866,1519.537,14395.146,867.345,542090.568,0.131,2544.669,1796.848,377.881,5320.131,333.861,208662.84,0.131,2544.669,1796.848,377.881,5320.131,333.861,208662.84,,3.5218941009593854,0.7882739835672274,8817373.293,1812695.607,,0.5467762931246076,0.5467762931246076,14107.797,8817373.293,17897.073,11185670.816,0.17,0.178,2900.313,2900.313,823.509,514693.388,0.7882739820081195,3.521895935563546,51866901.723529406,62840847.28089888,0.825369229852744,17060.66470588235,2891535.887640449,0.0059002085289019,333.861,,,,5.329993127858792,2566.452,489.648,Daughter
